"_offset","id","is_active","is_primary","is_key","is_key_reason","type","name","url","parent_id","_created_micros","_updated_micros"
"1071263","135","true","false","false","","Skill","LoadRunner","https://www.microfocus.com/en-us/products/loadrunner-professional/overview","7770000000000224424","1577836800000000","1725622386049000"
"1072650","1374","true","false","true","","Competency","Healthcare Provider","https://en.wikipedia.org/wiki/Health_care_provider","7770000000000112777","1577836800000000","1727443369238000"
"1071805","4060741400005534609","true","false","false","","Skill","Google Test","https://en.wikipedia.org/wiki/Google_Test","4060741400319711864","1577836800000000","1726830105922000"
"1072959","4060741400005986921","true","false","false","","Skill","Wink","https://en.wikipedia.org/wiki/Wink_(tutorial_software)","4060741400007197508","1577836800000000","1727443369238000"
"1072858","4060741400006424344","true","false","false","","Skill","DocBook","https://en.wikipedia.org/wiki/DocBook","4060741400007197508","1577836800000000","1727443369238000"
"1071662","4060741400006616762","true","false","false","","Skill","Box2DFlash","https://code.tutsplus.com/tutorials/introduction-to-box2d-for-flash-and-as3--active-8711","4060741400007197457","1577836800000000","1726229306506000"
"1071240","4060741400019841676","true","false","false","","Skill","Silk Performer","https://en.wikipedia.org/wiki/Silk_Performer","7770000000000224424","1577836800000000","1725622386049000"
"1071266","4060741400023963249","true","false","false","","Skill","WAPT, WAPT PRO","https://www.g2.com/products/wapt-pro/reviews","7770000000000224424","1577836800000000","1725622386049000"
"1071235","4060741400039346541","true","false","false","","Skill","Altova MapForce","https://www.altova.com/mapforce","7770000000002768653","1577836800000000","1725622386049000"
"1072864","4060741400041411968","true","false","false","","Skill","Graphviz","https://en.wikipedia.org/wiki/Graphviz","4060741400007197508","1577836800000000","1727443369238000"
"1073006","4060741400045728924","true","false","false","","Skill","Level Design","","4060741400035556832","1577836800000000","1727443369238000"
"1071540","4060741400371809821","false","false","false","","Competency","Asset Management","https://www.investopedia.com/terms/a/assetmanagement.asp","","1577836800000000","1726229306506000"
"1072934","4060741400383349242","true","false","false","","Skill","Emscripten C++","https://adndevblog.typepad.com/cloud_and_mobile/2016/07/boost-your-web-application-with-c-emscripten-asmjs-web-assembly-.html","4060741400320339847","1577836800000000","1727443369238000"
"1071231","4060741400389506204","true","true","true","","Competency","Talent Acquisition Research","","4060741400015946691","1577836800000000","1725622386049000"
"1071498","4060741400418670211","true","false","false","","Skill","General Responsibility Assignment Software Patterns (GRASP)","","1112","1610718978646000","1726229306506000"
"1072473","4060741400421791769","true","false","false","","Skill","Framework 7","https://framework7.io/","4060741400320339847","1611063064855000","1727443369238000"
"1071324","7770000000000100343","true","false","false","","Skill","Result-orientation","","7770000000000112412","1586755959991000","1725622386049000"
"1071576","7770000000000102380","true","false","false","","Skill","iOS Core Motion","https://developer.apple.com/documentation/coremotion","7770000000000111713","1577836800000000","1726229306506000"
"1072876","7770000000000110326","true","false","false","","Skill","Crossplane","https://crossplane.io/","7770000000000115587","1598870921084000","1727443369238000"
"1071320","7770000000000113575","true","false","false","","Competency","Google Cloud AI Platform","https://www.crystalloids.com/services/machine-learning","4060741400362756988","1603011775026000","1725622386049000"
"1071318","7770000000000113581","true","false","false","","Skill","Google Contact Center AI","https://www.coursera.org/lecture/contact-center-ai-conversational-design-fundamentals/what-is-contact-center-ai-4Zi8R","4060741400362756988","1603033502223000","1725622386049000"
"1071474","7770000000000114653","true","false","false","","Skill","AVFoundation","https://developer.apple.com/documentation/avfoundation/","7770000000000111713","1605700628724000","1726229306506000"
"1071479","7770000000000114655","true","false","false","","Skill","PhotoKit","https://developer.apple.com/documentation/photokit","7770000000000111713","1605700676841000","1726229306506000"
"1071301","7770000000000116515","true","false","false","","Competency","Project People Management","","7770000000000116516","1620996748571000","1725622386049000"
"1071297","7770000000000116540","true","false","false","","Skill","autocannon","https://www.npmjs.com/package/autocannon","7770000000000224424","1621344223713000","1725622386049000"
"1071515","7770000000000116689","true","false","false","","Skill","FFmpeg","https://www.ffmpeg.org/","4060741400007197457","1622619868710000","1726229306506000"
"1071554","4060741400003124557","true","false","false","","Skill","SDL library","https://www.libsdl.org","4060741400007197457","1577836800000000","1726229306506000"
"1072327","4060741400015946691","true","true","true","","Competency","Talent Acquisition","","7770000000000113061","1577836800000000","1727443369238000"
"1071617","4060741400037627506","true","false","true","","Skill","Angular","https://en.wikipedia.org/wiki/Angular_(web_framework)","7770000000000105011","1611043301806000","1726229306506000"
"1071609","4060741400044111995","true","false","false","","Skill","Structured Logging","","1112","1577836800000000","1726229306506000"
"1073027","4060741400047137067","true","false","false","","Skill","memoQ","https://slator.com/how-memoq-is-working-to-create-value-for-our-customers/","4060741400007197508","1577836800000000","1727443369238000"
"1072899","4060741400048037979","true","false","false","","Competency","Calypso","https://en.wikipedia.org/wiki/Calypso_Technology","4060741400048037987","1577836800000000","1727443369238000"
"1072875","4060741400324127225","true","false","false","","Skill","Flask-RESTful","https://hub.packtpub.com/which-python-framework-is-best-for-building-restful-apis-django-or-flask/","4060741400324127224","1577836800000000","1727443369238000"
"1072969","4060741400339744512","true","false","false","","Skill","OmegaT","https://en.wikipedia.org/wiki/OmegaT","4060741400007197508","1577836800000000","1727443369238000"
"1071296","4060741400362757065","true","false","false","","Skill","Google Cloud Vision API","https://cloud.google.com/vision/docs","4060741400362756988","1577836800000000","1725622386049000"
"1072962","4060741400376381515","true","false","false","","Skill","AngularDart","https://medium.com/hackernoon/angular-dart-architecture-4bf1f4265c5e?source=post_page-----4bf1f4265c5e----------------------","4060741400320339847","1577836800000000","1727443369238000"
"1072867","4060741400376381518","true","false","false","","Competency","E-Learning Platforms","https://www.howspace.com/resources/best-online-learning-platforms-for-organizations","7770000000000287804","1577836800000000","1727443369238000"
"1072762","4060741400383349236","true","false","false","","Skill","AssemblyScript","https://www.diva-portal.org/smash/get/diva2:1521179/FULLTEXT01.pdf","4060741400320339847","1577836800000000","1727443369238000"
"1071654","4060741400385766579","true","false","false","","Skill","JPEXS","https://github.com/jindrapetrik/jpexs-decompiler","4060741400007197457","1577836800000000","1726229306506000"
"1071707","4060741400391830645","true","false","false","","Skill","Apple Combine","https://developer.apple.com/documentation/combine","7770000000000111713","1577836800000000","1726229306506000"
"1071246","4060741400398411288","true","false","false","","Skill","Google Vision Product Search","https://cloud.google.com/vision/product-search/docs","4060741400362756988","1597316031042000","1725622386049000"
"1071491","4060741400413657868","true","false","false","","Skill","SOLID (object-oriented design principles)","","7770000000000142972","1605704780264000","1726229306506000"
"1072893","7770000000000102668","true","false","true","","Skill","ReactJS","https://en.wikipedia.org/wiki/React_(JavaScript_library)","7770000000000105011","1577836800000000","1727443369238000"
"1073043","7770000000000105097","true","false","false","","Skill","Cortex","https://aws.amazon.com/blogs/opensource/scaling-cortex-with-parallel-compaction/","7770000000000104044","1598875138673000","1727443369238000"
"1071685","7770000000000105747","true","false","false","","Skill","Security in iOS","","7770000000000109027","1577836800000000","1726229306506000"
"1071693","7770000000000108351","true","false","false","","Skill","Handoff","https://developer.apple.com/handoff/","7770000000000111713","1577836800000000","1726229306506000"
"1072197","7770000000000108839","true","false","false","","Skill","CG Art Basic Domain Knowledge","","4060741400035556832","1577836800000000","1727443369238000"
"1072877","7770000000000112450","true","false","false","","Competency","Adaptability","","7770000000000106287","1577836800000000","1727443369238000"
"1071493","7770000000000113147","true","false","false","","Skill","WebKit","https://developer.apple.com/documentation/webkit","7770000000000111713","1577836800000000","1726229306506000"
"1071483","7770000000000114656","true","false","false","","Skill","Keychain","https://en.wikipedia.org/wiki/Keychain_(software)","7770000000000111713","1605700741122000","1726229306506000"
"1072130","7770000000000115925","true","false","false","","Competency","Advanced Electronics & Semiconductors","https://en.wikipedia.org/wiki/Semiconductor_industry","7770000000000115922","1617115824119000","1726830105922000"
"1072123","7770000000000116069","true","true","true","","Competency","Salesforce Field Service","","7770000000002659590","1618403462673000","1726830105922000"
"1072200","7770000000000116765","true","false","true","","Competency","Healthcare Payer","","7770000000000112777","1623115679663000","1727443369238000"
"1072530","7770000000000136611","true","false","false","","Skill","Information protection (labels & classifications)","https://centricconsulting.com/blog/classifying-data-with-azure-information-protection_portal/","7770000000000136598","1631377525461000","1727443369238000"
"1072535","7770000000000136615","true","false","false","","Skill","Microsoft 365 Defender","https://docs.microsoft.com/en-us/microsoft-365/security/defender/microsoft-365-defender","7770000000000136598","1631377597101000","1727443369238000"
"1072075","7770000000000142974","true","false","false","","Skill","Work with Technical Documentation","","7770000000000142971","1633598797090000","1726830105922000"
"1071712","7770000000000152962","true","false","false","","Skill","Ubuntu","https://ubuntu.com/","4060741400008145083","1636112594639000","1726229306506000"
