"_offset","id","is_active","is_primary","is_key","is_key_reason","type","name","url","parent_id","_created_micros","_updated_micros"
"1073340","1630","true","false","false","","Skill","Assembler [Atmel AVR]","","7770000000002751688","1577836800000000","1728386019553000"
"1073749","4060741400003170442","true","false","false","","Skill","Microsoft Outlook","https://en.wikipedia.org/wiki/Microsoft_Outlook","7770000000000104935","1577836800000000","1728650810458000"
"1074842","4060741400005375543","true","false","false","","Skill","MOQ","https://methodpoet.com/unit-testing-tools/","7770000000000159439","1577836800000000","1729854087146000"
"1074172","4060741400006434815","true","false","false","","Skill","SAP-SD: Foreign Trade","https://www.guru99.com/sap-sd-introduction.html","4060741400007930524","1577836800000000","1729250474088000"
"1074860","4060741400006435014","true","false","false","","Skill","SAP HANA DB","https://blogs.sap.com/2016/05/13/significance-of-sap-hana-in-the-major-business-sectors/","7770000000000114827","1577836800000000","1729854087146000"
"1073800","4060741400007197367","true","false","false","","Skill","SharePoint","https://en.wikipedia.org/wiki/SharePoint","7770000000000104935","1577836800000000","1728650810458000"
"1073918","4060741400007393470","true","false","false","","Skill","Data Dictionary and Glossary","","7770000000000100912","1577836800000000","1728650810458000"
"1073211","4060741400007401102","true","false","false","","Skill","sinon.js","https://sinonjs.org/","7770000000000111304","1577836800000000","1728047299573000"
"1073114","4060741400007401103","true","false","false","","Skill","PhantomJS","https://phantomjs.org/","7770000000000111304","1577836800000000","1728047299573000"
"1073302","4060741400007923323","true","true","true","","Competency","JavaScript","","7770000000000110089","1577836800000000","1728386019553000"
"1073644","4060741400007923328","true","true","true","","Competency","Functional Testing","","7770000000000292641","1577836800000000","1728650810458000"
"1074706","4060741400013747989","true","false","false","","Skill","IBM IMS","https://www.ibm.com/it-infrastructure/z/ims","7770000000000101991","1577836800000000","1729854087146000"
"1073099","4060741400035149816","true","false","false","","Competency","API Management Platforms","https://www.g2.com/categories/api-management","7770000000000279376","1577836800000000","1728047299573000"
"1074671","4060741400051165331","true","false","false","","Skill","xUnit","https://docs.microsoft.com/en-us/dotnet/core/testing/","7770000000000159439","1577836800000000","1729854087146000"
"1074878","4060741400302233374","true","false","false","","Skill","Microsoft Unit Test Framework","https://methodpoet.com/unit-testing-tools/","7770000000000159439","1577836800000000","1729854087146000"
"1074809","4060741400311225946","true","false","false","","Skill","Business Process Operations","https://support.sap.com/en/alm/solution-manager/training-services/alm-consulting-services/business-process-operations.html","4060741400007003014","1577836800000000","1729854087146000"
"1074716","4060741400311225965","true","false","false","","Skill","Custom Code Management","https://help.sap.com/viewer/dfb02462c453431eaf249aad96f004f8/7.2.04/en-US","4060741400007003014","1577836800000000","1729854087146000"
"1074838","4060741400319712257","true","false","false","","Skill","NUnit","https://en.wikipedia.org/wiki/NUnit","7770000000000159439","1577836800000000","1729854087146000"
"1073941","4060741400375752143","true","false","false","","Skill","Data migration testing","","7770000000000102809","1577836800000000","1728650810458000"
"1073107","4060741400379991838","true","false","false","","Skill","Microsoft Power Apps","https://powerapps.microsoft.com/en-us/","7770000000000107470","1577836800000000","1728047299573000"
"1073741","4060741400381296513","true","false","false","","Skill","Camtasia","https://en.wikipedia.org/wiki/Camtasia","4060741400376381518","1577836800000000","1728650810458000"
"1073892","4060741400381712467","true","false","false","","Skill","TagUI","https://enterprisersproject.com/article/2020/4/rpa-robotic-process-automation-6-open-source-tools","4060741400309499501","1577836800000000","1728650810458000"
"1073210","4060741400382347304","true","true","true","","Competency","Math","","7770000000000152969","1577836800000000","1728047299573000"
"1074294","4060741400384650578","true","false","true","","Competency","Sitecore Experience Platform","https://www.sitecore.com/products/sitecore-experience-platform","4060741400006136005","1577836800000000","1729250474088000"
"1073855","4060741400396133890","true","false","false","","Skill","Hawkes MasterContent","","4060741400376381518","1597316031042000","1728650810458000"
"1074050","4060741400402726904","true","false","false","","Skill","Ruby-JWT","https://jwt.github.io/ruby-jwt/","4060741400402726849","1602859587201000","1729250474088000"
"1074015","4060741400402726924","true","false","false","","Skill","erruby","https://developer.oracle.com/ruby/what-is-ruby/","4060741400402726872","1602859587201000","1729250474088000"
"1074030","4060741400402726927","true","false","false","","Skill","mruby","https://en.wikipedia.org/wiki/Mruby","4060741400402726872","1602859587201000","1729250474088000"
"1073459","4060741400420123230","true","false","false","","Skill","Sapling Learning","https://tytonpartners.com/transactions/tyton-partners-formerly-ega-represented-sapling-learning-in-its-sale-to-macmillan-new-ventures/","4060741400376381518","1610718978646000","1728650810458000"
"1073838","476","true","false","false","","Skill","PDX","http://xml.coverpages.org/pdx.html","4060741400007197467","1577836800000000","1728650810458000"
"1073307","7770000000000100082","true","false","false","","Competency","JavaScript Web Platform","https://developer.mozilla.org/en-US/docs/Web/JavaScript/About_JavaScript","339","1600066447614000","1728386019553000"
"1073070","7770000000000100471","true","false","false","","Skill","Node.js Filesystem API","https://nodejs.org/api/fs.html","7770000000000107813","1600263433949000","1728047299573000"
"1073992","7770000000000100762","true","false","false","","Skill","Kotlin/Native","https://kotlinlang.org/docs/native-overview.html","4060741400035662878","1601014895380000","1729250474088000"
"1073437","7770000000000100841","true","false","false","","Skill","Microsoft Graph","https://en.wikipedia.org/wiki/Microsoft_Graph","7770000000000104935","1601556605416000","1728650810458000"
"1074463","7770000000000101577","true","false","false","","Skill","ASP.NET MVC","https://www.zenesys.com/blog/asp-net-core-vs-asp-net-mvc-5","4060741400041280822","1577836800000000","1729854087146000"
"1073191","7770000000000101857","true","false","false","","Skill","Node.js Error Handling","https://expressjs.com/en/guide/error-handling.html","7770000000000107813","1597315954202000","1728047299573000"
"1073772","7770000000000103469","true","false","false","","Skill","Organizational Agility","","7770000000000113303","1592373278025000","1728650810458000"
"1074261","7770000000000104921","true","false","false","","Skill","SAP: SD Enterprise Structure","https://answers.sap.com/questions/2440551/what-is-sap-sd-enterprise-structure.html","7770000000000104074","1577836800000000","1729250474088000"
"1074223","7770000000000106187","true","false","false","","Competency","Communications management","","7770000000000108412","1577836800000000","1729250474088000"
"1074196","7770000000000107434","true","false","false","","Skill","SAP: SD-BIL Billing","https://blogs.sap.com/2015/08/28/billing-plan-periodic-sap-sd-part1/","7770000000000104074","1577836800000000","1729250474088000"
"1074188","7770000000000107801","true","false","false","","Skill","SAP: SD-BF Basic Functions","https://www.motivationtechkitchens.in/2021/07/sap-sales-and-distribution-sap-sd.html","7770000000000104074","1577836800000000","1729250474088000"
"1073163","7770000000000107813","true","false","false","","Skill","Node.js Core","https://developer.oracle.com/nodejs/what-is-node-js/","7770000000000109487","1597315954202000","1728047299573000"
"1073933","7770000000000109966","true","false","false","","Skill","Meeting Facilitation","","7770000000000108086","1592373334148000","1728650810458000"
"1073879","7770000000000111017","true","false","false","","Skill","Microsoft Bookings","https://en.wikipedia.org/wiki/Microsoft_Bookings","7770000000000104935","1596001620866000","1728650810458000"
"1074144","7770000000000111399","true","false","false","","Skill","SAP: MM-IS Information System","https://www.tutorialspoint.com/sap_mm/sap_mm_overview.htm","7770000000000112187","1577836800000000","1729250474088000"
